timestamp,distill_type,seed,epoch,train_loss,validation_loss,validation_accuracy,learning_rate,num_train_batches,epoch_time_sec,validation_accuracy_sst2,validation_accuracy_mmlu,validation_accuracy_gsm8k
1763544043.037176,black_box,0,0,0.3276589562747684,0.0573848377574573,0.939873417721519,0.0001,394,341.44066071510315,0.9212121212121211,0.927536231884058,0.9878048780487804
1763544390.9752746,black_box,0,1,0.047163668017702,0.0310768322511152,0.9493670886075948,0.0001,394,347.93801975250244,0.9151515151515152,0.9855072463768116,0.9878048780487804
1763544748.6761122,black_box,0,2,0.0509346548070762,0.0331556146795099,0.9525316455696202,0.0001,394,357.700763463974,0.9333333333333332,0.9710144927536232,0.975609756097561
1763545091.0793912,black_box,1,0,0.3693685047517573,0.0478551469065926,0.9670658682634732,0.0001,394,340.4241073131561,0.967391304347826,0.9428571428571428,0.9875
1763545432.1026406,black_box,1,1,0.0610939973804551,0.0551743507385253,0.94311377245509,0.0001,394,341.0231695175171,0.9402173913043478,0.9285714285714286,0.9625
1763545767.978867,black_box,1,2,0.0672776100750502,0.0574808689680966,0.94311377245509,0.0001,394,335.87612318992615,0.9347826086956522,0.9142857142857144,0.9875
1763546109.471768,black_box,2,0,0.3361334530683943,0.0416648171164772,0.9548192771084336,0.0001,394,339.6121199131012,0.9476439790575916,0.945945945945946,0.9850746268656716
1763546447.4005845,black_box,2,1,0.0407447506328524,0.0418351130052046,0.9578313253012049,0.0001,394,337.9287459850311,0.9476439790575916,0.9594594594594594,0.9850746268656716
1763546781.8746698,black_box,2,2,0.0469333659573859,0.1338754133744673,0.9156626506024096,0.0001,394,334.4740045070648,0.8743455497382199,0.9594594594594594,0.9850746268656716
1763547124.265899,black_box,3,0,0.4123178230324372,0.1095720136707479,0.9491017964071856,0.0001,394,340.57271218299866,0.958974358974359,0.9027777777777778,0.9701492537313432
1763547457.75736,black_box,3,1,0.0414527945107009,0.1180937100540508,0.940119760479042,0.0001,394,333.4913899898529,0.9487179487179488,0.9027777777777778,0.9552238805970148
1763547799.9186673,black_box,3,2,0.0260201175200757,0.1365584189241582,0.940119760479042,0.0001,394,342.1612334251404,0.958974358974359,0.875,0.9552238805970148
1763548139.8206573,black_box,4,0,0.3626061974443155,0.0271330313249067,0.963302752293578,0.0001,394,338.01937341690063,0.955665024630542,0.984375,0.9666666666666668
1763548485.9397676,black_box,4,1,0.0728778040348575,0.1537083712491122,0.9388379204892966,0.0001,394,346.1190354824066,0.9310344827586208,0.9375,0.9666666666666668
1763548839.6655347,black_box,4,2,0.0501027204058497,0.1412325772372159,0.9388379204892966,0.0001,394,353.7257037162781,0.9261083743842364,0.953125,0.9666666666666668
