timestamp,distill_type,seed,epoch,train_loss,validation_loss,validation_accuracy,learning_rate,num_train_batches,epoch_time_sec,validation_accuracy_sst2,validation_accuracy_mmlu,validation_accuracy_gsm8k
1763578928.6123796,black_box,0,0,0.3367841270974445,0.0428350242701443,0.9620253164556962,0.0001,394,498.5663273334503,0.9454545454545454,0.9710144927536232,0.9878048780487804
1763579382.865797,black_box,0,1,0.0491260905102424,0.0989880399270491,0.9556962025316456,0.0001,394,454.253345489502,0.9333333333333332,0.9710144927536232,0.9878048780487804
1763579843.5901904,black_box,0,2,0.0626958638883484,0.0475264516743746,0.9430379746835444,0.0001,394,460.7243127822876,0.9212121212121211,0.9420289855072465,0.9878048780487804
1763581139.2439747,black_box,1,0,0.6698257717384299,0.0150527954101562,0.9700598802395208,0.0001,197,315.316602230072,0.9619565217391304,0.9714285714285714,0.9875
1763581463.4411962,black_box,1,1,0.0216137552019303,0.0451108759099786,0.9670658682634732,0.0001,197,324.1971595287323,0.9619565217391304,0.9571428571428572,0.9875
1763581779.601477,black_box,1,2,0.0154989334532452,0.0221966830166903,0.9610778443113772,0.0001,197,316.1602008342743,0.9565217391304348,0.9428571428571428,0.9875
1763582102.852794,black_box,2,0,0.5151837150457547,0.0069469105113636,0.963855421686747,0.0001,197,320.7436089515686,0.9528795811518324,0.972972972972973,0.9850746268656716
1763582418.322925,black_box,2,1,0.0166129872278513,0.0157544396140358,0.9578313253012049,0.0001,197,315.4700665473938,0.9424083769633508,0.972972972972973,0.9850746268656716
1763582740.6812406,black_box,2,2,0.0236817035578229,0.0194036310369318,0.9548192771084336,0.0001,197,322.35825061798096,0.9424083769633508,0.9594594594594594,0.9850746268656716
1763583056.56418,black_box,3,0,0.5902376997894442,0.0510309392755681,0.9580838323353292,0.0001,197,313.3854122161865,0.9794871794871794,0.9166666666666666,0.9402985074626866
1763583370.9439218,black_box,3,1,0.0157378240285185,0.0260529951615767,0.9640718562874252,0.0001,197,314.379668712616,0.9743589743589745,0.9305555555555556,0.9701492537313432
1763583688.558323,black_box,3,2,0.0164671815591415,0.0320621837269176,0.9610778443113772,0.0001,197,317.6143238544464,0.964102564102564,0.9444444444444444,0.9701492537313432
1763584010.5452666,black_box,4,0,0.5543238935131712,0.0107192126187411,0.9510703363914372,0.0001,197,319.4599573612213,0.9408866995073892,0.96875,0.9666666666666668
1763584332.3956344,black_box,4,1,0.0223830557111556,0.0271044644442471,0.9510703363914372,0.0001,197,321.8502995967865,0.9458128078817734,0.953125,0.9666666666666668
1763584653.9578035,black_box,4,2,0.0184698734186627,0.031710537997159,0.9480122324159022,0.0001,197,321.5621073246002,0.9359605911330048,0.96875,0.9666666666666668
1763584983.1949906,black_box,5,0,0.5518138904861992,0.0278635892001065,0.9410029498525072,0.0001,197,326.24378752708435,0.926829268292683,0.9692307692307692,0.9565217391304348
1763585305.181172,black_box,5,1,0.0117081530808192,0.0325936404141512,0.9321533923303836,0.0001,197,321.9859228134155,0.9121951219512195,0.953846153846154,0.9710144927536232
1763585629.37176,black_box,5,2,0.0191774561925587,0.0295881791548295,0.935103244837758,0.0001,197,324.190526008606,0.9170731707317074,0.953846153846154,0.9710144927536232
1763585949.3332694,black_box,6,0,6.798302664974619,5.3117897727272725,0.0798816568047337,0.0001,197,317.46495175361633,0.1243781094527363,0.027027027027027,0.0
1763586275.2044914,black_box,6,1,1.453993744051396,0.0980904319069602,0.9112426035502958,0.0001,197,325.871141910553,0.8955223880597015,0.9594594594594594,0.9047619047619048
1763586597.589515,black_box,6,2,0.06440744545254,0.2073086825284091,0.8757396449704142,0.0001,197,322.38494753837585,0.8308457711442786,0.9594594594594594,0.9206349206349206
1763586915.093569,hidden_state,0,0,0.7146568006746055,0.0593884316357699,0.9556962025316456,0.0001,394,315.0144143104553,0.9272727272727272,0.9855072463768116,0.9878048780487804
1763587230.5310676,hidden_state,0,1,0.0162908619430464,0.0248758467760953,0.9556962025316456,0.0001,394,315.43743109703064,0.9333333333333332,0.9710144927536232,0.9878048780487804
1763587544.3906703,hidden_state,0,2,0.0426580361303339,0.0415486259893937,0.9556962025316456,0.0001,394,313.8595304489136,0.9393939393939394,0.9565217391304348,0.9878048780487804
1763587866.6361344,hidden_state,1,0,0.5719115498102256,0.0140610879117792,0.9640718562874252,0.0001,394,319.77156376838684,0.9619565217391304,0.9428571428571428,0.9875
1763588190.7977233,hidden_state,1,1,0.0290861468629788,0.029912991957231,0.9640718562874252,0.0001,394,324.161536693573,0.9619565217391304,0.9428571428571428,0.9875
1763588501.0445807,hidden_state,1,2,0.0264890234785031,0.0292252800004048,0.9461077844311376,0.0001,394,310.2467873096466,0.9347826086956522,0.9285714285714286,0.9875
1763588817.0493095,hidden_state,2,0,0.6488192117758814,0.0327997641129927,0.9518072289156626,0.0001,394,313.532252073288,0.9319371727748692,0.972972972972973,0.9850746268656716
1763589132.602429,hidden_state,2,1,0.0325435162498261,0.0470714569091796,0.9578313253012049,0.0001,394,315.55305075645447,0.9424083769633508,0.972972972972973,0.9850746268656716
1763589448.1065886,hidden_state,2,2,0.0272320844800339,0.0353469848632812,0.9578313253012049,0.0001,394,315.50409603118896,0.9476439790575916,0.9594594594594594,0.9850746268656716
1763589763.2953591,hidden_state,3,0,0.5539067744603617,0.0215881331400437,0.9730538922155688,0.0001,394,312.7256543636322,0.9897435897435898,0.9305555555555556,0.9701492537313432
1763590081.611416,hidden_state,3,1,0.0206908647178998,0.0185546658255837,0.9640718562874252,0.0001,394,318.3159852027893,0.9846153846153848,0.9027777777777778,0.9701492537313432
1763590398.317506,hidden_state,3,2,0.0185124747039097,0.0877105376937172,0.9461077844311376,0.0001,394,316.70602226257324,0.958974358974359,0.8888888888888888,0.9701492537313432
1763590714.704451,hidden_state,4,0,0.6199291272816925,0.0104822245511141,0.9663608562691132,0.0001,394,313.8658118247986,0.9605911330049262,0.984375,0.9666666666666668
1763591035.8040926,hidden_state,4,1,0.028998672659627,0.0316729545593261,0.9571865443425076,0.0001,394,321.09956336021423,0.9507389162561576,0.96875,0.9666666666666668
1763591354.0188534,hidden_state,4,2,0.0445842357153819,0.0811399980024858,0.944954128440367,0.0001,394,318.214693069458,0.9458128078817734,0.953125,0.9333333333333332
1763591677.014767,hidden_state,5,0,0.6254136901216458,0.0500608140772039,0.935103244837758,0.0001,394,320.3988914489746,0.9170731707317074,0.953846153846154,0.9710144927536232
1763591999.7973535,hidden_state,5,1,0.0200386864279732,0.0143727118318731,0.9380530973451328,0.0001,394,322.7825200557709,0.926829268292683,0.9384615384615383,0.9710144927536232
1763592316.9876108,hidden_state,5,2,0.0249582047994971,0.041994961825284,0.9262536873156342,0.0001,394,317.19018959999084,0.9073170731707316,0.953846153846154,0.9565217391304348
1763592641.4266608,hidden_state,6,0,0.6051940669868198,0.1220101876692338,0.970414201183432,0.0001,394,321.9728949069977,0.9751243781094528,0.9594594594594594,0.9682539682539684
1763592961.4219804,hidden_state,6,1,0.0275473800407448,0.0184170224449851,0.9733727810650888,0.0001,394,319.9952435493469,0.9800995024875622,0.9594594594594594,0.9682539682539684
1763593282.2890942,hidden_state,6,2,0.0227907942938925,0.0749526674097234,0.9526627218934912,0.0001,394,320.86704778671265,0.945273631840796,0.9594594594594594,0.9682539682539684
1763593606.0031476,attention,0,0,0.6936505897169186,0.0073543461886319,0.9620253164556962,0.0001,394,321.038547039032,0.9333333333333332,1.0,0.9878048780487804
1763593928.703503,attention,0,1,0.0194706874450451,0.040449711409482,0.9556962025316456,0.0001,394,322.70028829574585,0.9272727272727272,0.9855072463768116,0.9878048780487804
1763594249.9341424,attention,0,2,0.0247726294443692,0.0147550227967175,0.9556962025316456,0.0001,394,321.2305810451508,0.9333333333333332,0.9855072463768116,0.975609756097561
1763594581.044443,attention,1,0,0.5897810785903543,0.0081350153142755,0.9730538922155688,0.0001,394,328.4621498584748,0.9619565217391304,0.9857142857142858,0.9875
1763594909.6812644,attention,1,1,0.0317807538709059,0.0356937213377519,0.9491017964071856,0.0001,394,328.6367509365082,0.9456521739130436,0.9142857142857144,0.9875
1763595225.8226988,attention,1,2,0.0370056843999678,0.0305298675190318,0.9670658682634732,0.0001,394,316.14136028289795,0.9619565217391304,0.9571428571428572,0.9875
1763595554.7028215,attention,2,0,0.6514138183012832,0.0269074006514115,0.9578313253012049,0.0001,394,326.3909890651703,0.9424083769633508,0.972972972972973,0.9850746268656716
1763595880.920168,attention,2,1,0.043222279264237,0.0608916716142134,0.9457831325301204,0.0001,394,326.2172906398773,0.9214659685863874,0.972972972972973,0.9850746268656716
1763596205.6164217,attention,2,2,0.0404565815393089,0.0214529470963911,0.9578313253012049,0.0001,394,324.6961839199066,0.9528795811518324,0.945945945945946,0.9850746268656716
1763596528.893681,attention,3,0,0.6632228581433369,0.0144864862615411,0.9760479041916168,0.0001,394,320.7610282897949,0.9897435897435898,0.9444444444444444,0.9701492537313432
1763596850.8087094,attention,3,1,0.0262256364531928,0.0188510770147497,0.9670658682634732,0.0001,394,321.914959192276,0.9743589743589745,0.9444444444444444,0.9701492537313432
1763597171.7104104,attention,3,2,0.0285059839940918,0.0283841775222258,0.9610778443113772,0.0001,394,320.90164160728455,0.9692307692307692,0.9444444444444444,0.9552238805970148
1763597493.0858316,attention,4,0,0.604991708612684,0.0452891913327303,0.9541284403669724,0.0001,394,318.8729445934296,0.9458128078817734,0.96875,0.9666666666666668
1763597821.9427366,attention,4,1,0.0383956583623353,0.0198428197340531,0.9510703363914372,0.0001,394,328.8568329811096,0.9458128078817734,0.953125,0.9666666666666668
1763598149.1933932,attention,4,2,0.0256682868082511,0.0571124770424582,0.9418960244648318,0.0001,394,327.25057339668274,0.9310344827586208,0.953125,0.9666666666666668
1763598880.74708,attention,5,0,0.6223766796177413,0.0069967995990406,0.943952802359882,0.0001,394,342.2081117630005,0.926829268292683,0.9692307692307692,0.9710144927536232
1763599222.0122535,attention,5,1,0.0367466786186102,0.0625916611064564,0.9233038348082596,0.0001,394,341.2649455070496,0.9121951219512195,0.9230769230769232,0.9565217391304348
1763599555.1450913,attention,5,2,0.0313613277855258,0.0238181955435059,0.9321533923303836,0.0001,394,333.13276648521423,0.9170731707317074,0.953846153846154,0.9565217391304348
1763599895.3698375,attention,6,0,0.6233768463134766,0.0072847929867831,0.9763313609467456,0.0001,394,337.7005021572113,0.9800995024875622,0.972972972972973,0.9682539682539684
1763600230.005772,attention,6,1,0.0208553473658973,0.0236035043543035,0.9644970414201184,0.0001,394,334.6358754634857,0.9552238805970148,0.9864864864864864,0.9682539682539684
1763600568.449599,attention,6,2,0.0149404329394326,0.0183601379394531,0.9733727810650888,0.0001,394,338.44374895095825,0.9701492537313432,0.9864864864864864,0.9682539682539684
